gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,cik,costat,gind,gsector,gsubind,naics,sic,spcindcd,spcseccd,Mkt cap 31 Dec 2024
39060,12/31/24,2024,INDL,C,D,STD,ELEV,ELEVATION ONCOL INC,USD,1783032,A,352010,35,35201010,325414,2836,,,0.033260349
33706,12/31/24,2024,INDL,C,D,STD,CENN,CENNTRO INC,USD,1707919,A,251020,25,25102010,3361,3711,,,0.03302769
186962,12/31/24,2024,INDL,C,D,STD,SQNS,SEQUANS COMMUNICATIONS SA,USD,1383395,A,453010,45,45301020,334413,3674,,,0.03288976
38259,12/31/24,2024,INDL,C,D,STD,XBP,XBP EUROPE HOLDINGS INC,USD,1839530,A,402010,40,40201060,522320,7389,,,0.03288094
33532,6/30/24,2024,INDL,C,D,STD,CLPS,CLPS INC,USD,1724542,A,451020,45,45102010,518210,7370,,,0.032570016
28819,12/31/24,2024,INDL,C,D,STD,FTEK,FUEL TECH INC,USD,846913,A,202010,20,20201050,333248,3559,345,925,0.0322434
6848,12/31/24,2024,INDL,C,D,STD,LGL,LGL GROUP INC,USD,61004,A,452030,45,45203015,334419,3679,210,970,0.03207681
32018,12/31/24,2024,INDL,C,D,STD,KALA,KALA BIO INC,USD,1479419,A,352010,35,35201010,325414,2836,,,0.0319934
39819,1/31/25,2024,INDL,C,D,STD,RENT,RENT THE RUNWAY INC,USD,1468327,A,255040,25,25504040,532281,7200,,,0.0316795
34066,12/31/24,2024,INDL,C,D,STD,YI,111 INC,USD,1738906,A,301010,30,30101010,456110,5961,,,0.031513209
16671,12/31/24,2024,INDL,C,D,STD,AAME,ATLANTIC AMERICAN CORP,USD,8177,A,403010,40,40301030,524114,6321,835,800,0.031416
33528,12/31/24,2024,INDL,C,D,STD,EDRY,EURODRY LTD,USD,1731388,A,203030,20,20303010,483111,4412,,,0.0313824
36720,12/31/24,2024,INDL,C,D,STD,VSTA,VASTA PLATFORM LTD,USD,1792829,A,253020,25,25302010,611110,8200,,,0.03126
41885,12/31/24,2024,INDL,C,D,STD,MDBH,MDB CAPITAL HOLDINGS LLC,USD,1934642,A,402030,40,40203020,523150,6211,,,0.0311913
41502,6/30/24,2024,INDL,C,D,STD,GLE,GLOBAL ENGINE GROUP HLDG LTD,USD,1908705,A,451020,45,45102010,541512,7370,,,0.03114
165266,12/31/24,2024,INDL,C,D,STD,PMN,PROMIS NEUROSCIENCES INC,USD,1374339,A,352010,35,35201010,325414,2836,,,0.030982634
39411,12/31/24,2024,INDL,C,D,STD,RNXT,RENOVORX INC,USD,1574094,A,352010,35,35201010,325414,2836,,,0.03096129
7632,6/30/24,2024,INDL,C,D,STD,INTG,INTERGROUP CORP,USD,69422,A,602010,60,60201020,721110,7011,305,976,0.03093736
37684,6/30/24,2024,INDL,C,D,STD,MLEC,MOOLEC SCIENCE SA,USD,1937737,A,302020,30,30202030,325414,2836,,,0.0306536
115831,12/31/24,2024,INDL,C,D,STD,NTIP,NETWORK-1 TECHNOLOGIES INC,USD,1065078,A,452010,45,45201020,533110,6794,185,940,0.03063921
24842,6/30/24,2024,INDL,C,D,STD,POCI,PRECISION OPTICS CORP INC,USD,867840,A,351010,35,35101010,334510,3845,300,905,0.030607
34054,12/31/24,2024,INDL,C,D,STD,XYF,X FINANCIAL -ADR,USD,1725033,A,402020,40,40202010,519290,7370,,,0.03054611
64523,12/31/24,2024,INDL,C,D,STD,APWC,ASIA PACIFIC WIRE&CABLE CORP,USD,1026980,A,201040,20,20104010,335929,3357,360,970,0.030334382
35019,12/31/24,2024,INDL,C,D,STD,WKSP,WORKSPORT LTD,USD,1096275,A,251010,25,25101010,336390,3714,,,0.03030296
34624,12/31/24,2024,INDL,C,D,STD,NXGL,NEXGEL INC,USD,1468929,A,351010,35,35101020,339113,3842,,,0.03028786
2581,12/31/24,2024,INDL,C,D,STD,CVV,CVD EQUIPMENT CORP,USD,766792,A,453010,45,45301010,333249,3559,247,940,0.0302808
107446,6/30/24,2024,INDL,C,D,STD,NTWK,NETSOL TECHNOLOGIES INC,USD,1039280,A,451030,45,45103010,513210,7372,185,940,0.0300645
21118,12/31/24,2024,INDL,C,D,STD,AXDX,ACCELERATE DIAGNOSTICS INC,USD,727207,A,351010,35,35101010,325413,2835,185,940,0.0300528
37526,12/31/24,2024,INDL,C,D,STD,CXAI,CXAPP INC,USD,1820875,A,451030,45,45103010,518210,7370,,,0.0299572
38978,12/31/24,2024,INDL,C,D,STD,KPLT,KATAPULT HOLDINGS INC,USD,1785424,A,402020,40,40202010,522220,6141,,,0.029705115
62553,10/31/24,2024,INDL,C,D,STD,OCC,OPTICAL CABLE CORP,USD,1000230,A,452010,45,45201020,335921,3357,360,970,0.0296742
179363,12/31/24,2024,INDL,C,D,STD,DTST,DATA STORAGE CORP,USD,1419951,A,451020,45,45102030,518210,7370,,,0.02966922
12711,9/30/24,2024,INDL,C,D,STD,CVM,CEL-SCI CORP,USD,725363,A,352010,35,35201010,325414,2836,147,905,0.029570206
35858,12/31/24,2024,INDL,C,D,STD,OCFT,ONECONNECT FINANCIAL,USD,1780531,A,451030,45,45103010,519290,7370,,,0.02956338
347354,12/31/24,2024,INDL,C,D,STD,ZOOZ,ZOOZ POWER LTD,USD,1992818,A,201040,20,20104010,3359,3690,,,0.0295617
33749,12/31/24,2024,INDL,C,D,STD,BNGO,BIONANO GENOMICS INC,USD,1411690,A,352030,35,35203010,339112,3841,,,0.029414781
40528,12/31/24,2024,INDL,C,D,STD,BTM,BITCOIN DEPOT INC,USD,1901799,A,202010,20,20201070,518210,7374,,,0.02935764
122175,12/31/24,2024,INDL,C,D,STD,VHC,VIRNETX HOLDING CORP,USD,1082324,A,451030,45,45103010,513210,7372,185,940,0.02927265
34883,12/31/24,2024,INDL,C,D,STD,DTIL,PRECISION BIOSCIENCES,USD,1357874,A,352010,35,35201010,325414,2836,,,0.02922651
66261,9/30/24,2024,INDL,C,D,STD,LIVE,LIVE VENTURES INC,USD,1045742,A,252010,25,25201020,449210,5700,175,976,0.02921223
39290,12/31/24,2024,INDL,C,D,STD,CGTX,COGNITION THERAPEUTICS INC,USD,1455365,A,352020,35,35202010,325412,2834,,,0.029137612
43756,12/31/24,2024,INDL,C,D,STD,PTHL,PHETON HOLDINGS LTD,USD,1970544,A,351030,35,35103010,513210,7372,,,0.02902662
38030,12/31/24,2024,INDL,C,D,STD,COCH,ENVOY MEDICAL INC,USD,1840877,A,351010,35,35101010,334510,3842,,,0.02895035
21807,9/30/24,2024,INDL,C,D,STD,CTXR,CITIUS PHARMACEUTICALS INC,USD,1506251,A,352020,35,35202010,325412,2834,,,0.028916
39556,12/31/24,2024,INDL,C,D,STD,BRLT,BRILLIANT EARTH GP INC,USD,1866757,A,255040,25,25504040,458310,5944,,,0.0286125
184957,12/31/24,2024,INDL,C,D,STD,WKHS,WORKHORSE GROUP INC,USD,1425287,A,251020,25,25102010,336110,3711,,,0.028605436
37541,12/31/24,2024,INDL,C,D,STD,BCAB,BIOATLA INC,USD,1826892,A,352010,35,35201010,325414,2836,,,0.028582155
177780,12/31/24,2024,INDL,C,D,STD,SCOR,COMSCORE INC,USD,1158172,A,502010,50,50201010,541613,8742,,,0.02856344
34645,12/31/24,2024,INDL,C,D,STD,GIFT,GIFTIFY INC,USD,1760233,A,502030,50,50203010,519290,7370,,,0.02852748
3962,12/31/24,2024,INDL,C,D,STD,NSYS,NORTECH SYSTEMS INC,USD,722313,A,452030,45,45203020,334418,3679,220,925,0.028370633
174169,12/31/24,2024,INDL,C,D,STD,BATL,BATTALION OIL CORP,USD,1282648,A,101020,10,10102020,211120,1311,,,0.02830604
118941,12/31/24,2024,INDL,C,D,STD,NXPL,NEXTPLAT CORP,USD,1058307,A,501010,50,50101010,456110,5961,,,0.02804004
12407,6/30/24,2024,INDL,C,D,STD,GROW,U S GLOBAL INVESTORS INC,USD,754811,A,402030,40,40203010,523920,6282,823,800,0.02795508
62168,12/31/24,2024,INDL,C,D,STD,IRIX,IRIDEX CORP,USD,1006045,A,351010,35,35101010,334510,3845,300,905,0.02794848
160856,12/31/24,2024,INDL,C,D,STD,TOPS,TOP SHIPS INC,USD,1296484,A,101020,10,10102040,483111,4412,,,0.02789478
37819,12/31/24,2024,INDL,C,D,STD,ALUR,ALLURION TECHNOLOGIES INC,USD,1964979,A,253020,25,25302020,339112,3841,,,0.02786271
107843,12/31/24,2024,INDL,C,D,STD,MRKR,MARKER THERAPEUTICS INC,USD,1094038,A,352010,35,35201010,325414,2836,,,0.02775053
39912,12/31/24,2024,INDL,C,D,STD,NRSN,NEUROSENSE THERAPEUTICS LTD,USD,1875091,A,352010,35,35201010,325414,2836,,,0.0276636
22543,9/30/24,2024,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,825324,A,253010,25,25301040,722513,5812,420,978,0.02764048
37236,6/30/24,2024,INDL,C,D,STD,COOT,AUSTRALIAN OILSEEDS HLDG LTD,USD,1959994,A,302020,30,30202030,31122,2070,,,0.02763656
166740,12/31/24,2024,INDL,C,D,STD,CETY,CLEAN ENERGY TECHNOLOGIES,USD,1329606,A,101020,10,10102040,457210,5900,,,0.027600342
39642,12/31/24,2024,INDL,C,D,STD,INKT,MINK THERAPEUTICS INC,USD,1840229,A,352010,35,35201010,325414,2836,,,0.027562395
61285,12/31/24,2024,INDL,C,D,STD,FGF,FUNDAMENTAL GLOBAL INC,USD,1591890,A,403010,40,40301040,524130,6331,403,940,0.027555326
31629,12/31/24,2024,INDL,C,D,STD,RDI,READING INTL INC  -CL A,USD,716634,A,502020,50,50202010,512131,7830,245,978,0.02738472
132525,12/31/24,2024,INDL,C,D,STD,UTSI,UTSTARCOM HOLDINGS CORP,USD,1030471,A,452010,45,45201020,334220,3663,180,940,0.0273644
332967,12/31/24,2024,INDL,C,D,STD,WAVE,ECO WAVE POWER GLOBAL AB,USD,1846715,A,551050,55,55105020,221118,4911,,,0.027225
32233,12/31/24,2024,INDL,C,D,STD,DARE,DARE BIOSCIENCE INC,USD,1401914,A,352020,35,35202010,325412,2834,,,0.027144
340388,12/31/24,2024,INDL,C,D,STD,GAME,GAMESQUARE HOLDINGS INC,USD,1714562,A,502030,50,50203010,518210,7370,,,0.026929595
18172,12/31/24,2024,INDL,C,D,STD,TRAW,TRAWS PHARMA INC,USD,1130598,A,352020,35,35202010,325414,2836,,,0.02687088
17485,12/31/24,2024,INDL,C,D,STD,DRIO,DARIOHEALTH CORP,USD,1533998,A,351030,35,35103010,621,8000,,,0.026802866
345920,12/31/24,2024,INDL,C,D,STD,HYFM,HYDROFARM HLDNG GP INC,USD,1695295,A,201060,20,20106015,333112,3524,,,0.02676352
13765,6/30/24,2024,INDL,C,D,STD,NAII,NATURAL ALTERNATIVES,USD,787253,A,303020,30,30302010,325412,2834,285,905,0.02671769
38874,12/31/24,2024,INDL,C,D,STD,NRXP,NRX PHARMACEUTICALS INC,USD,1719406,A,352020,35,35202010,325412,2834,,,0.0266068
39991,12/31/24,2024,INDL,C,D,STD,INTS,INTENSITY THERAPEUTICS INC,USD,1567264,A,352010,35,35201010,325414,2836,,,0.0265848
34164,12/31/24,2024,INDL,C,D,STD,EQ,EQUILLIUM INC,USD,1746466,A,352010,35,35201010,325414,2836,,,0.026509474
18047,12/31/24,2024,INDL,C,D,STD,NDLS,NOODLES & CO,USD,1275158,A,253010,25,25301040,722513,5812,,,0.026439005
35810,12/31/24,2024,INDL,C,D,STD,GTEC,GREENLAND TECH HOLDING CORP,USD,1735041,A,201060,20,20106020,333998,3569,,,0.0263743
11703,6/30/24,2024,INDL,C,D,STD,FLUX,FLUX POWER HOLDINGS INC,USD,1083743,A,201040,20,20104010,335910,3690,,,0.02635756
37971,6/30/24,2024,INDL,C,D,STD,IPW,IPOWER INC,USD,1830072,A,201070,20,20107010,444230,5961,,,0.026175737
18424,12/31/24,2024,INDL,C,D,STD,LPCN,LIPOCINE INC,USD,1535955,A,352020,35,35202010,325412,2834,,,0.02609824
39472,12/31/24,2024,INDL,C,D,STD,XOS,XOS INC,USD,1819493,A,201060,20,20106010,336211,3713,,,0.02601396
183524,12/31/24,2024,INDL,C,D,STD,TOON,KARTOON STUDIOS INC,USD,1355848,A,502020,50,50202010,512110,7812,,,0.02596885
138341,12/31/24,2024,INDL,C,D,STD,CRIS,CURIS INC,USD,1108205,A,352010,35,35201010,325414,2836,147,905,0.02590902
39112,12/31/24,2024,INDL,C,D,STD,BODI,BEACHBODY CO INC (THE),USD,1826889,A,253020,25,25302020,812990,7200,,,0.02579925
21824,12/31/24,2024,INDL,C,D,STD,BSGM,BIOSIG TECHNOLOGIES INC,USD,1530766,A,351010,35,35101010,334510,3845,,,0.02568015
19712,12/31/24,2024,INDL,C,D,STD,OXBR,OXBRIDGE RE HOLDINGS LTD,USD,1584831,A,403010,40,40301050,524130,6331,,,0.025654233
21554,12/31/24,2024,INDL,C,D,STD,CREX,CREATIVE REALITIES INC,USD,1356093,A,502010,50,50201010,513210,7372,,,0.02559515
3761,12/31/24,2024,INDL,C,D,STD,DAIO,DATA I/O CORP,USD,351998,A,452030,45,45203020,334515,3825,230,940,0.02558372
22861,12/31/24,2024,INDL,C,D,STD,CKX,CKX LANDS INC,USD,352955,A,602010,60,60201020,531190,6519,380,935,0.0255402
24506,12/31/24,2024,INDL,C,D,STD,PULM,PULMATRIX INC,USD,1574235,A,352020,35,35202010,325414,2836,,,0.02549096
32247,9/30/24,2024,INDL,C,D,STD,NMTC,NEUROONE MED TECHNOLOGIES CO,USD,1500198,A,351010,35,35101010,334510,3845,,,0.025472408
112968,12/31/24,2024,INDL,C,D,STD,MTEX,MANNATECH INC,USD,1056358,A,303020,30,30302010,325412,2834,285,905,0.02531555
42241,12/31/24,2024,INDL,C,D,STD,BANL,CBL INTERNATIONAL LTD,USD,1914805,A,101020,10,10102040,483111,4400,,,0.02525
39311,12/31/24,2024,INDL,C,D,STD,MKTW,MARKETWISE INC,USD,1805651,A,402030,40,40203040,519290,7370,,,0.02521516
38829,12/31/24,2024,INDL,C,D,STD,FEMY,FEMASYS INC,USD,1339005,A,351010,35,35101010,339112,3841,,,0.0251878
21295,12/31/24,2024,INDL,C,D,STD,FCUV,FOCUS UNIVERSAL INC,USD,1590418,A,452030,45,45203010,334519,3829,,,0.02512475
38935,12/31/24,2024,INDL,C,D,STD,SHFS,SHF HOLDINGS INC,USD,1854963,A,402010,40,40201040,52229,6159,,,0.025069552
36211,12/31/24,2024,INDL,C,D,STD,CHR,CHEER HOLDING INC,USD,1738758,A,502030,50,50203010,512120,7822,,,0.02503446
4632,12/31/24,2024,INDL,C,D,STD,LSTA,LISATA THERAPEUTICS INC,USD,320017,A,352010,35,35201010,325414,2836,850,800,0.0250171
38513,12/31/24,2024,INDL,C,D,STD,LVTX,LAVA THERAPEUTICS N V,USD,1840748,A,352010,35,35201010,325414,2836,,,0.025000839
22358,7/31/24,2024,INDL,C,D,STD,BCTX,BRIACELL THERAPEUTICS CORP,USD,1610820,A,352010,35,35201010,325414,2836,,,0.02497526
25302,12/31/24,2024,INDL,C,D,STD,INTZ,INTRUSION INC,USD,736012,A,451030,45,45103020,513210,7372,185,940,0.0247722
37018,9/30/24,2024,INDL,C,D,STD,HUDI,HUADI INTER GRO CO LTD,USD,1791725,A,151040,15,15104050,331210,3317,,,0.024739365
10740,6/30/24,2024,INDL,C,D,STD,TRT,TRIO-TECH INTERNATIONAL,USD,732026,A,453010,45,45301010,333242,3559,247,940,0.0246925
24966,12/31/24,2024,INDL,C,D,STD,GOVX,GEOVAX LABS INC,USD,832489,A,352010,35,35201010,325414,2836,190,940,0.02457156
163069,6/30/24,2024,INDL,C,D,STD,KFFB,KENTUCKY FIRST FEDERAL BNCRP,USD,1297341,A,401010,40,40101015,522180,6035,,,0.024130799
285135,12/31/24,2024,INDL,C,D,STD,GLBS,GLOBUS MARITIME LTD,USD,1499780,A,203030,20,20303010,483111,4412,,,0.02408094
41616,12/31/24,2024,INDL,C,D,STD,CVKD,CADRENAL THERAPEUT INC,USD,1937993,A,352020,35,35202010,325414,2836,,,0.02403891
31542,12/31/24,2024,INDL,C,D,STD,CODX,CO-DIAGNOSTIC INC,USD,1692415,A,351010,35,35101010,325413,2835,,,0.0239475
152008,6/30/24,2024,INDL,C,D,STD,PLUR,PLURI INC,USD,1158780,A,352010,35,35201010,325414,2836,,,0.023764725
13582,12/31/24,2024,INDL,C,D,STD,CPSH,CPS TECHNOLOGIES CORP,USD,814676,A,452030,45,45203015,334419,3679,155,976,0.02338686
36237,12/31/24,2024,INDL,C,D,STD,TOI,ONCOLOGY INSTITUTE INC (THE),USD,1799191,A,351020,35,35102020,621111,8011,,,0.023347731
140044,12/31/24,2024,INDL,C,D,STD,DRRX,DURECT CORP,USD,1082038,A,352020,35,35202010,325412,2834,285,905,0.0232815
61321,12/31/24,2024,INDL,C,D,STD,SMSI,SMITH MICRO SOFTWARE INC,USD,948708,A,451030,45,45103010,513210,7372,185,940,0.02323547
37807,12/31/24,2024,INDL,C,D,STD,LGVN,LONGEVERON INC,USD,1721484,A,352010,35,35201010,325414,2836,,,0.02310069
43753,6/30/24,2024,INDL,C,D,STD,ZBAO,ZHIBAO TECHNOLOGY INC,USD,1966750,A,403010,40,40301010,524210,6411,,,0.02308999
324138,12/31/24,2024,INDL,C,D,STD,MOB,MOBILICOM LTD,USD,1898643,A,452010,45,45201020,334290,3669,,,0.02304669
19966,12/31/24,2024,INDL,C,D,STD,CMCT,CREATIVE MEDIA & COM TR CORP,USD,908311,A,601040,60,60104010,531120,6798,,,0.022968675
36915,12/31/24,2024,INDL,C,D,STD,ATHA,ATHIRA PHARMA INC,USD,1620463,A,352020,35,35202010,325412,2834,,,0.022687102
41569,12/31/24,2024,INDL,C,D,STD,PRZO,PARAZERO TECHNOLOGIES LTD,USD,1916241,A,452030,45,45203010,334519,3829,,,0.02266089
5050,9/30/24,2024,INDL,C,D,STD,JOB,GEE GROUP INC,USD,40570,A,202020,20,20202010,561311,7361,457,978,0.022648491
36037,12/31/24,2024,INDL,C,D,STD,NYC,AMERICAN STRATEGIC INVEST CO,USD,1595527,A,602010,60,60201020,531120,6512,,,0.02261736
126036,6/30/24,2024,INDL,C,D,STD,PZG,PARAMOUNT GOLD NEVADA CORP,USD,1629210,A,151040,15,15104030,212220,1040,,,0.022609278
21663,12/31/24,2024,INDL,C,D,STD,AIFF,FIREFLY NEUROSCIENCE INC,USD,803578,A,351030,35,35103010,541511,7371,185,940,0.02253295
33852,12/31/24,2024,INDL,C,D,STD,JG,AURORA MOBILE -ADR,USD,1737339,A,451030,45,45103010,518210,7370,,,0.022479102
180683,6/30/24,2024,INDL,C,D,STD,IBIO,IBIO INC,USD,1420720,A,352010,35,35201010,325414,2836,,,0.02241505
41133,12/31/24,2024,INDL,C,D,STD,AIEV,THUNDER POWER HOLDINGS INC,USD,1912582,A,251020,25,25102010,336110,3711,,,0.022319
43438,9/30/24,2024,INDL,C,D,STD,QMMM,QMMM HOLDINGS LTD,USD,1971542,A,502010,50,50201010,541810,7311,,,0.021952
175503,12/31/24,2024,INDL,C,D,STD,GORO,GOLD RESOURCE CORP,USD,1160791,A,151040,15,15104030,21222,1040,,,0.021934283
43715,6/30/24,2024,INDL,C,D,STD,GELS,GELTEQ LTD,USD,1920092,A,352020,35,35202010,325412,2834,,,0.02189616
9698,9/30/24,2024,INDL,C,D,STD,SIF,SIFCO INDUSTRIES,USD,90168,A,201010,20,20101010,336412,3724,110,925,0.02187265
35967,12/31/24,2024,INDL,C,D,STD,SDOT,SADOT GROUP INC,USD,1701756,A,302020,30,30202010,1111,100,,,0.02176218
29086,6/30/24,2024,INDL,C,D,STD,PTN,PALATIN TECHNOLOGIES INC,USD,911216,A,352010,35,35201010,325414,2836,147,905,0.02169828
31826,9/30/24,2024,INDL,C,D,STD,ZKIN,ZK INTERNATIONAL GROUP,USD,1687451,A,151040,15,15104050,331110,3312,,,0.021692415
39501,12/31/24,2024,INDL,C,D,STD,CLDI,CALIDI BIOTHERAPEUTICS INC,USD,1855485,A,352010,35,35201010,325414,2836,,,0.02167405
50791,12/31/24,2024,INDL,C,D,STD,SKYQ,SKY QUARRY INC,USD,1812447,A,101020,10,10102030,324110,2911,,,0.02162115
35090,12/31/24,2024,INDL,C,D,STD,NXTC,NEXTCURE INC,USD,1661059,A,352010,35,35201010,325414,2836,,,0.021593397
37857,12/31/24,2024,INDL,C,D,STD,AEON,AEON BIOPHARMA INC,USD,1837607,A,352010,35,35201010,325414,2836,,,0.02158434
33081,12/31/24,2024,INDL,C,D,STD,GDC,GD CULTURE GROUP LTD,USD,1641398,A,502010,50,50201010,541613,8742,,,0.02110563
27939,12/31/24,2024,INDL,C,D,STD,TENX,TENAX THERAPEUTICS INC,USD,34956,A,352010,35,35201010,325414,2836,,,0.02110171
180146,12/31/24,2024,INDL,C,D,STD,TOMZ,TOMI ENVIRONMENTAL SOLUTINS,USD,314227,A,202010,20,20201050,333248,3559,,,0.02101575
35210,12/31/24,2024,INDL,C,D,STD,ATER,ATERIAN INC,USD,1757715,A,252010,25,25201040,335210,3634,,,0.021012
185181,12/31/24,2024,INDL,C,D,STD,SOWG,SOW GOOD INC,USD,1490161,A,302020,30,30202030,31142,2030,,,0.0208998
37290,12/31/24,2024,INDL,C,D,STD,VVOS,VIVOS THERAPEUTICS INC,USD,1716166,A,351020,35,35102015,339112,3841,,,0.02074215
143526,12/31/24,2024,INDL,C,D,STD,RVP,RETRACTABLE TECHNOLOGIES INC,USD,946563,A,351010,35,35101020,339112,3841,300,905,0.020608631
19467,12/31/24,2024,INDL,C,D,STD,COCP,COCRYSTAL PHARMA INC,USD,1412486,A,352020,35,35202010,325412,2834,,,0.02055148
160997,6/30/24,2024,INDL,C,D,STD,NNVC,NANOVIRICIDES INC,USD,1379006,A,352010,35,35201010,325414,2836,,,0.02051621
37786,12/31/24,2024,INDL,C,D,STD,BOLT,BOLT BIOTHRPTCS INC,USD,1641281,A,352010,35,35201010,325414,2836,,,0.020479882
1559,12/31/24,2024,INDL,C,D,STD,AMS,AMERICAN SHARED HSPTL SERV,USD,744825,A,351020,35,35102015,621999,8090,300,905,0.0204798
35354,12/31/24,2024,INDL,C,D,STD,GRYP,GRYPHON DIGITAL MINING INC,USD,1755953,A,451030,45,45103010,518210,7370,,,0.020477774
345764,12/31/24,2024,INDL,C,D,STD,IDAI,T STAMP INC,USD,1718939,A,451030,45,45103020,513210,7372,,,0.020441664
26809,12/31/24,2024,INDL,C,D,STD,CRVO,CERVOMED INC,USD,1053691,A,352010,35,35201010,325414,2836,,,0.02036502
175674,12/31/24,2024,INDL,C,D,STD,COHN,COHEN & COMPANY INC,USD,1270436,A,402030,40,40203030,523150,6211,,,0.0201825
16972,12/31/24,2024,INDL,C,D,STD,ANY,SPHERE 3D CORP,USD,1591956,A,451030,45,45103010,513210,7372,,,0.02005292
40305,12/31/24,2024,INDL,C,D,STD,SIDU,SIDUS SPACE INC,USD,1879726,A,201010,20,20101010,336414,3760,,,0.0199969
35641,12/31/24,2024,INDL,C,D,STD,HUIZ,HUIZE HOLDING LTD -ADR,USD,1778982,A,403010,40,40301010,524210,6411,,,0.01998401
5395,12/31/24,2024,INDL,C,D,STD,GYRO,GYRODYNE LLC,USD,1589061,A,602010,60,60201020,531120,6512,305,976,0.01983498
279431,12/31/24,2024,INDL,C,D,STD,SOL,EMEREN GROUP LTD,USD,1417892,A,201030,20,20103010,237130,1623,,,0.01969709
43442,12/31/24,2024,INDL,C,D,STD,KAPA,KAIROS PHARMA LTD,USD,1962011,A,352010,35,35201010,325414,2836,,,0.01952744
160742,10/31/24,2024,INDL,C,D,STD,JVA,COFFEE HOLDING CO INC,USD,1007019,A,302020,30,30202030,4244,5140,,,0.01952478
38277,12/31/24,2024,INDL,C,D,STD,DFLI,DRAGONFLY ENERGY HLDNGS CORP,USD,1847986,A,201040,20,20104010,335910,3600,,,0.01949892
321467,12/31/24,2024,INDL,C,D,STD,WKEY,WISEKEY INTERNATIONAL HOLD,USD,1738699,A,453010,45,45301020,334413,3674,,,0.019422975
35014,12/31/24,2024,INDL,C,D,STD,HOOK,HOOKIPA PHARMA INC,USD,1760542,A,352010,35,35201010,325414,2836,,,0.01940655
39573,12/31/24,2024,INDL,C,D,STD,OCEA,OCEAN BIOMEDICAL INC,USD,1869974,A,352010,35,35201010,325414,2836,,,0.019254907
62956,12/31/24,2024,INDL,C,D,STD,BOSC,BOS BETTER ONLINE SOLUTIONS,USD,1005516,A,452010,45,45201020,423690,5065,190,940,0.0189684
29293,12/31/24,2024,INDL,C,D,STD,MBOT,MICROBOT MEDICAL INC,USD,883975,A,351010,35,35101010,334510,3845,,,0.01896384
160196,12/31/24,2024,INDL,C,D,STD,PLAG,PLANET GREEN HOLDINGS CORP,USD,1117057,A,302020,30,30202030,311920,2090,,,0.018899385
43186,12/31/24,2024,INDL,C,D,STD,MIRA,MIRA PHARMACEUTICALS INC,USD,1904286,A,352020,35,35202010,325412,2834,,,0.01887954
38537,12/31/24,2024,INDL,C,D,STD,IINN,INSPIRA TECH OXY BHN LTD,USD,1837493,A,351010,35,35101010,339112,3841,,,0.01880778
18549,12/31/24,2024,INDL,C,D,STD,CLRO,CLEARONE INC,USD,840715,A,452010,45,45201020,334220,3663,180,940,0.018753346
50260,6/30/24,2024,INDL,C,D,STD,LSH,LAKESIDE HOLDING LTD,USD,1996192,A,203030,20,20303010,488510,4731,,,0.01875
37352,12/31/24,2024,INDL,C,D,STD,INAB,IN8BIO INC,USD,1740279,A,352010,35,35201010,325414,2836,,,0.018642628
166430,9/30/24,2024,INDL,C,D,STD,KNW,KNOW LABS INC,USD,1074828,A,351010,35,35101010,334510,3845,,,0.018603666
161852,12/31/24,2024,INDL,C,D,STD,SOHO,SOTHERLY HOTELS INC,USD,1301236,A,601030,60,60103010,531120,6798,,,0.018487359
184259,6/30/24,2024,INDL,C,D,STD,SANW,S&W SEED CO,USD,1477246,A,302020,30,30202010,111998,100,,,0.01824916
31418,12/31/24,2024,INDL,C,D,STD,PRPH,PROPHASE LABS INC,USD,868278,A,352020,35,35202010,325412,2834,285,905,0.018075005
24422,12/31/24,2024,INDL,C,D,STD,AQMS,AQUA METALS INC,USD,1621832,A,202010,20,20201050,562211,4953,,,0.01797264
32941,12/31/24,2024,INDL,C,D,STD,BTAI,BIOXCEL THERAPEUTICS INC,USD,1720893,A,352010,35,35201010,325414,2836,,,0.017970382
37856,12/31/24,2024,INDL,C,D,STD,LOCL,LOCAL BOUNTI CORP,USD,1840780,A,302020,30,30202010,111,100,,,0.01791792
35648,12/31/24,2024,INDL,C,D,STD,APRE,APREA THERAPEUTICS INC,USD,1781983,A,352010,35,35201010,325414,2836,,,0.01788115
183312,12/31/24,2024,INDL,C,D,STD,ASPS,ALTISOURCE PORTFOLIO SOLTNS,USD,1462418,A,602010,60,60201040,531320,6531,,,0.017864188
50266,6/30/24,2024,INDL,C,D,STD,CLIK,CLICK HOLDINGS LTD,USD,2020027,A,202020,20,20202010,561311,7361,,,0.017731
4275,12/31/24,2024,INDL,C,D,STD,ELSE,ELECTRO-SENSORS INC,USD,351789,A,452030,45,45203010,334513,3823,230,940,0.017716247
33859,12/31/24,2024,INDL,C,D,STD,CANG,CANGO INC,USD,1725123,A,255040,25,25504050,4411,5500,,,0.0176
7183,12/31/24,2024,INDL,C,D,STD,SLNH,SOLUNA HOLDINGS INC,USD,64463,A,451030,45,45103010,513210,7372,230,940,0.0175833
41881,6/30/24,2024,INDL,C,D,STD,GLXG,GALAXY PAYROLL GROUP LTD,USD,1905920,A,202020,20,20202010,541214,8721,,,0.0175725
